Date,Close
1980-01-02,99.935
1980-02-01,98.88449807
1980-03-03,89.71557346
1980-04-01,93.96527165
1980-05-01,98.27560418
1980-06-02,100.7410132
1980-07-01,106.2456224
1980-08-01,106.4508604
1980-09-02,108.7125962
1980-10-01,110.0629628
1980-11-03,120.2443593
1980-12-01,116.6822349
1981-01-02,111.6450783
1981-02-02,112.7082492
1981-03-02,116.6342784
1981-04-01,113.6130887
1981-05-01,113.8268175
1981-06-01,112.5863812
1981-07-01,112.0393511
1981-08-03,105.2952208
1981-09-01,99.93799535
1981-10-01,104.8753332
1981-11-02,109.3733695
1981-12-01,105.8281861
1982-01-04,104.0717491
1982-02-01,98.49568918
1982-03-01,97.67281571
1982-04-01,101.5077486
1982-05-03,98.0011922
1982-06-01,95.95897356
1982-07-01,94.42963657
1982-08-02,104.6922668
1982-09-01,105.7921491
1982-10-01,116.8163312
1982-11-01,120.6618054
1982-12-01,122.5608419
1983-01-03,126.1209298
1983-02-01,128.6655237
1983-03-01,132.5726318
1983-04-04,142.1725944
1983-05-02,140.0804127
1983-06-01,143.9609847
1983-07-01,139.3534005
1983-08-01,140.8485481
1983-09-01,142.5834095
1983-10-03,140.4888329
1983-11-01,142.8272234
1983-12-01,141.5594506
1984-01-03,140.6401626
1984-02-01,135.3913386
1984-03-01,136.7028575
1984-04-02,137.2159056
1984-05-01,129.110853
1984-06-01,131.3227973
1984-07-02,129.7984563
1984-08-01,142.5718344
1984-09-04,142.482902
1984-10-01,142.8986123
1984-11-01,141.1414283
1984-12-03,144.0746712
1985-01-02,154.1166768
1985-02-01,154.9626985
1985-03-01,154.7273945
1985-04-01,154.3301294
1985-05-01,162.6506178
1985-06-03,164.5564863
1985-07-01,163.6173154
1985-08-01,162.0708846
1985-09-03,156.9472651
1985-10-01,163.3181355
1985-11-01,173.4847619
1985-12-02,181.0964964
1986-01-02,181.4625792
1986-02-03,194.1763159
1986-03-03,204.0061617
1986-04-01,201.3796995
1986-05-01,210.0556596
1986-06-02,213.2915877
1986-07-01,201.6682612
1986-08-01,215.2000705
1986-09-02,197.6557158
1986-10-01,207.8333844
1986-11-03,212.1516507
1986-12-01,206.629269
1987-01-02,231.9619187
1987-02-02,239.9501988
1987-03-02,245.5183733
1987-04-01,241.9282046
1987-05-01,242.9587287
1987-06-01,253.9551918
1987-07-01,265.3390474
1987-08-03,273.8079224
1987-09-01,266.7751342
1987-10-01,212.0312151
1987-11-02,195.2324204
1987-12-01,208.6038379
1988-01-04,217.2393866
1988-02-01,225.941386
1988-03-01,218.4361962
1988-04-04,220.0655771
1988-05-02,220.3922959
1988-06-01,229.6794722
1988-07-01,228.2827839
1988-08-01,219.8896006
1988-09-01,228.4365351
1988-10-03,234.2497126
1988-11-01,229.7119234
1988-12-01,232.8001949
1989-01-03,248.469121
1989-02-01,241.4721104
1989-03-01,246.1988796
1989-04-03,258.1363186
1989-05-01,267.0870534
1989-06-01,265.7354752
1989-07-03,288.3369116
1989-08-01,291.9329167
1989-09-01,290.013079
1989-10-02,283.4494796
1989-11-01,287.894305
1989-12-01,293.5752966
1990-01-02,273.8075068
1990-02-01,275.8913458
1990-03-01,282.0028762
1990-04-02,274.3904959
1990-05-01,298.7679725
1990-06-01,296.5075671
1990-07-02,295.2987669
1990-08-01,268.5497412
1990-09-04,255.8070823
1990-10-01,253.8165788
1990-11-01,268.4445556
1990-12-03,275.0606074
1991-01-02,285.8224651
1991-02-01,303.9904944
1991-03-01,310.5373288
1991-04-01,310.9457941
1991-05-01,322.0063664
1991-06-03,307.5492448
1991-07-01,320.5371835
1991-08-01,327.1747473
1991-09-03,322.1564422
1991-10-01,325.8749907
1991-11-01,313.1378785
1991-12-02,346.2699635
1992-01-02,339.1451225
1992-02-03,342.2765951
1992-03-02,335.1941954
1992-04-01,343.5737455
1992-05-01,344.7605307
1992-06-01,339.7897915
1992-07-01,353.198951
1992-08-03,345.9567396
1992-09-01,349.0841742
1992-10-01,348.7129019
1992-11-02,357.8850532
1992-12-01,361.8819471
1993-01-04,365.38907
1993-02-01,370.1767381
1993-03-01,376.6506149
1993-04-01,368.413369
1993-05-03,375.8662322
1993-06-01,377.7617457
1993-07-01,376.9614445
1993-08-02,390.0364842
1993-09-01,386.7227147
1993-10-01,393.8966713
1993-11-01,388.6756757
1993-12-01,392.4847728
1994-01-03,404.4453871
1994-02-01,391.1273993
1994-03-01,373.247018
1994-04-04,376.1111182
1994-05-02,380.0294223
1994-06-01,370.6958017
1994-07-01,381.7045219
1994-08-01,393.9314101
1994-09-01,383.9697531
1994-10-03,390.1948996
1994-11-01,377.1171543
1994-12-01,380.3515981
1995-01-03,388.9491793
1995-02-01,401.7950534
1995-03-01,411.338858
1995-04-03,422.1006384
1995-05-01,438.1163457
1995-06-01,446.322362
1995-07-03,457.6675381
1995-08-01,458.1857374
1995-09-01,474.3117803
1995-10-02,473.3582313
1995-11-01,490.7633655
1995-12-01,499.0528691
1996-01-02,513.0870236
1996-02-01,513.6315803
1996-03-01,515.8450544
1996-04-01,520.6004493
