Date,Close
1980-01-02,99.985
1980-02-01,99.53208392
1980-03-03,89.38377146
1980-04-01,93.04885249
1980-05-01,97.37025578
1980-06-02,99.98313595
1980-07-01,106.4755584
1980-08-01,107.0814125
1980-09-02,109.7628955
1980-10-01,111.5068334
1980-11-03,122.9196943
1980-12-01,118.7322609
1981-01-02,113.2755138
1981-02-02,114.7649229
1981-03-02,118.8903609
1981-04-01,116.0785866
1981-05-01,115.868453
1981-06-01,114.6423918
1981-07-01,114.3711515
1981-08-03,107.2334338
1981-09-01,101.4280492
1981-10-01,106.4137855
1981-11-02,110.3039813
1981-12-01,106.9592173
1982-01-04,105.0600758
1982-02-01,98.65943938
1982-03-01,97.63737036
1982-04-01,101.5463875
1982-05-03,97.53729327
1982-06-01,95.53445384
1982-07-01,93.31295463
1982-08-02,104.1767191
1982-09-01,104.9580234
1982-10-01,116.5907687
1982-11-01,120.7859513
1982-12-01,122.6157551
1983-01-03,126.6786536
1983-02-01,129.0768588
1983-03-01,133.3489909
1983-04-04,143.3746702
1983-05-02,141.5663761
1983-06-01,146.1431578
1983-07-01,141.6719035
1983-08-01,143.2620664
1983-09-01,144.7031224
1983-10-03,142.4741959
1983-11-01,144.9488192
1983-12-01,143.6394819
1984-01-03,142.2865548
1984-02-01,136.7035494
1984-03-01,138.539668
1984-04-02,139.2807354
1984-05-01,130.9393001
1984-06-01,133.2229485
1984-07-02,130.9957332
1984-08-01,145.0067598
1984-09-04,144.4768938
1984-10-01,144.4463021
1984-11-01,142.2261401
1984-12-03,145.410201
1985-01-02,156.2397784
1985-02-01,157.5737071
1985-03-01,157.0944771
1985-04-01,156.3437986
1985-05-01,164.8332586
1985-06-03,166.8227755
1985-07-01,165.9830348
1985-08-01,163.9522933
1985-09-03,158.1908076
1985-10-01,164.945833
1985-11-01,175.7374102
1985-12-02,183.6896772
1986-01-02,184.0998323
1986-02-03,197.3321045
1986-03-03,207.794749
1986-04-01,204.8030549
1986-05-01,215.1332122
1986-06-02,218.1573572
1986-07-01,205.2321487
1986-08-01,219.9238538
1986-09-02,200.9639046
1986-10-01,212.0215369
1986-11-03,216.5788398
1986-12-01,210.3714769
1987-01-02,238.2874527
1987-02-02,247.1148791
1987-03-02,253.646278
1987-04-01,250.6826533
1987-05-01,252.1687299
1987-06-01,264.3046706
1987-07-01,277.1044262
1987-08-03,286.8193176
1987-09-01,279.7956014
1987-10-01,218.4100298
1987-11-02,199.5553215
1987-12-01,214.2215251
1988-01-04,222.9386322
1988-02-01,232.3200504
1988-03-01,224.463679
1988-04-04,226.5666753
1988-05-02,227.2592874
1988-06-01,237.1567778
1988-07-01,235.824601
1988-08-01,226.5926213
1988-09-01,235.658164
1988-10-03,241.8058116
1988-11-01,237.1535297
1988-12-01,240.6384036
1989-01-03,257.8995979
1989-02-01,250.3195883
1989-03-01,255.5453938
1989-04-03,268.4426993
1989-05-01,277.9310507
1989-06-01,275.66434
1989-07-03,300.2334255
1989-08-01,304.8911887
1989-09-01,302.8305786
1989-10-02,295.0861374
1989-11-01,299.9723511
1989-12-01,306.4168062
1990-01-02,285.0701332
1990-02-01,287.4879997
1990-03-01,294.4948314
1990-04-02,286.4450504
1990-05-01,313.0531754
1990-06-01,310.194273
1990-07-02,308.5094249
1990-08-01,279.0434351
1990-09-04,264.5410547
1990-10-01,262.7053942
1990-11-01,278.6231123
1990-12-03,285.5874317
1991-01-02,297.5516928
1991-02-01,317.7732761
1991-03-01,324.8630685
1991-04-01,324.9188665
1991-05-01,337.5603482
1991-06-03,321.1573489
1991-07-01,335.6911861
1991-08-01,342.3140623
1991-09-03,335.6320555
1991-10-01,339.6011799
1991-11-01,324.4590172
1991-12-02,361.0808081
1992-01-02,353.7478395
1992-02-03,357.1273988
1992-03-02,349.1819157
1992-04-01,358.990752
1992-05-01,359.2865627
1992-06-01,352.9172381
1992-07-01,366.9382161
1992-08-03,357.9665146
1992-09-01,361.2139918
1992-10-01,361.9298274
1992-11-02,372.9716262
1992-12-01,376.7335599
1993-01-04,379.3651235
1993-02-01,383.3362982
1993-03-01,390.5386979
1993-04-01,380.4247889
1993-05-03,389.125272
1993-06-01,389.3639024
1993-07-01,387.2027081
1993-08-02,400.6579165
1993-09-01,396.5418956
1993-10-01,404.276501
1993-11-01,398.9250219
1993-12-01,402.9457231
1994-01-03,416.1620322
1994-02-01,403.4254774
1994-03-01,384.6475469
1994-04-04,389.0907612
1994-05-02,393.9274159
1994-06-01,383.1559982
1994-07-01,395.350533
1994-08-01,410.3808909
1994-09-01,399.125279
1994-10-03,407.507521
1994-11-01,391.1024199
1994-12-01,395.9299422
1995-01-03,405.6351428
1995-02-01,420.436204
1995-03-01,432.0382306
1995-04-03,444.2341166
1995-05-01,460.5357897
1995-06-01,470.4063814
1995-07-03,485.495459
1995-08-01,485.2639576
1995-09-01,504.9226021
1995-10-02,502.2971685
1995-11-01,523.1268763
1995-12-01,532.2961129
1996-01-02,549.8106776
1996-02-01,553.5895016
1996-03-01,557.9458304
1996-04-01,565.4544626
1996-05-01,578.4622166
1996-06-03,579.6968045
1996-07-01,552.7381653
1996-08-01,563.1990811
1996-09-03,594.0653482
1996-10-01,609.6874658
1996-11-01,654.9191118
1996-12-02,640.5610696
1997-01-02,680.2440198
1997-02-03,684.2221356
1997-03-03,654.6026735
1997-04-01,693.2325167
1997-05-01,734.2387868
1997-06-02,766.4104835
1997-07-01,826.8754831
1997-08-01,778.7194298
1997-09-02,820.4748327
1997-10-01,791.7456605
1997-11-03,827.3419376
1997-12-01,840.3801345
1998-01-02,848.8796071
1998-02-02,909.2357205
1998-03-02,955.000233
1998-04-01,963.6137907
1998-05-01,945.1365018
1998-06-01,982.6714913
1998-07-01,970.9878627
1998-08-03,827.7383865
1998-09-01,879.9260428
1998-10-01,951.3128942
1998-11-02,1008.062557
1998-12-01,1065.364235
1999-01-04,1109.353447
1999-02-01,1073.004639
1999-03-01,1114.916941
1999-04-01,1157.497331
1999-05-03,1128.121581
1999-06-01,1190.020743
1999-07-01,1151.312528
1999-08-02,1143.859829
1999-09-01,1110.667401
1999-10-01,1180.758195
1999-11-01,1203.333215
1999-12-01,1273.51505
2000-01-03,1207.818476
2000-02-01,1183.076988
2000-03-01,1298.647356
2000-04-03,1258.030876
2000-05-01,1229.962235
2000-06-01,1259.55387
2000-07-03,1238.544195
2000-08-01,1314.422294
2000-09-01,1243.131547
2000-10-02,1236.71564
2000-11-01,1136.288772
2000-12-01,1140.78425
2001-01-02,1180.66256
2001-02-01,1070.066851
2001-03-01,1000.178949
2001-04-02,1078.089409
2001-05-01,1083.49552
2001-06-01,1055.794393
2001-07-02,1044.116306
2001-08-01,975.9487715
2001-09-04,894.662716
2001-10-01,911.026699
2001-11-01,980.6649282
2001-12-03,988.0736511
2002-01-02,972.2629118
2002-02-01,951.558655
2002-03-01,987.0245989
2002-04-01,925.1539717
2002-05-01,916.4468054
2002-06-03,848.587246
2002-07-01,779.967105
2002-08-01,783.744785
2002-09-03,695.349312
2002-10-01,756.9708221
2002-11-01,801.1277453
2002-12-02,751.528969
2003-01-02,730.2882937
2003-02-03,717.4325101
2003-03-03,723.4790614
2003-04-01,783.5723095
2003-05-01,824.3269622
2003-06-02,833.7556544
2003-07-01,847.4745169
2003-08-01,862.8466337
2003-09-02,852.1691324
2003-10-01,899.9813114
2003-11-03,906.403228
2003-12-01,953.313969
2004-01-02,969.9925697
2004-02-02,981.939135
2004-03-01,965.3843773
2004-04-01,948.674492
2004-05-03,960.2476332
2004-06-01,977.7570883
2004-07-01,943.3446339
2004-08-02,945.4069885
2004-09-01,954.3179757
2004-10-01,967.8520157
2004-11-01,1005.907313
