Date,Close
1992-12-01,378.3569789
1993-01-04,382.0576309
1993-02-01,387.0413493
1993-03-01,393.714643
1993-04-01,385.6728225
1993-05-03,393.324967
1993-06-01,395.4208398
1993-07-01,394.8206278
1993-08-02,408.1024285
1993-09-01,404.9938967
1993-10-01,412.3768137
1993-11-01,407.3623023
1993-12-01,411.3799236
1994-01-03,423.555182
1994-02-01,410.4453145
1994-03-01,392.7642429
1994-04-04,395.8292154
1994-05-02,399.950483
1994-06-01,390.8152879
1994-07-01,402.0280707
1994-08-01,414.4652716
1994-09-01,404.7090801
1994-10-03,411.1429402
1994-11-01,398.2675012
1994-12-01,401.7060012
1995-01-03,410.5120728
1995-02-01,423.5730001
1995-03-01,433.3367728
1995-04-03,444.3240487
1995-05-01,460.5734113
1995-06-01,469.0173405
1995-07-03,480.6062606
1995-08-01,481.3686216
1995-09-01,497.7470533
1995-10-02,497.0455802
1995-11-01,514.7116625
1995-12-01,523.2664314
1996-01-02,537.5730452
1996-02-01,538.3905111
1996-03-01,540.8781792
1996-04-01,545.9103258
1996-05-01,555.4645561
1996-06-03,557.513083
1996-07-01,536.9396356
1996-08-01,544.6548707
1996-09-03,569.939927
1996-10-01,584.1865256
1996-11-01,620.6414635
1996-12-02,608.2438645
1997-01-02,638.432415
1997-02-03,641.4056585
1997-03-03,617.2586554
1997-04-01,647.8607462
1997-05-01,679.4621517
1997-06-02,704.8308127
1997-07-01,753.2014967
1997-08-01,715.541044
1997-09-02,748.0956002
1997-10-01,728.1341747
1997-11-03,754.4752572
1997-12-01,765.1916984
1998-01-02,772.8994962
1998-02-02,816.9530883
1998-03-02,850.5475381
1998-04-01,856.9232552
1998-05-01,844.0939011
1998-06-01,872.0360979
1998-07-01,863.1597412
1998-08-03,759.7314411
1998-09-01,800.7847456
1998-10-01,850.7612419
1998-11-02,892.3574124
1998-12-01,933.7513664
1999-01-04,965.859466
1999-02-01,935.9656896
1999-03-01,966.1857471
1999-04-01,996.25753
1999-05-03,972.3325672
1999-06-01,1014.793899
1999-07-01,985.7306251
1999-08-02,979.1419123
1999-09-01,956.8929391
1999-10-01,1005.525006
1999-11-01,1020.526353
1999-12-01,1068.057607
2000-01-03,1020.628628
2000-02-01,1004.300853
2000-03-01,1086.046929
2000-04-03,1055.780082
2000-05-01,1034.897428
2000-06-01,1058.314829
2000-07-03,1044.348559
2000-08-01,1098.207925
2000-09-01,1049.515579
2000-10-02,1044.591986
2000-11-01,978.4625949
2000-12-01,984.435768
2001-01-02,1014.18699
2001-02-01,940.3616255
2001-03-01,893.2870356
2001-04-02,943.8435757
2001-05-01,948.472354
2001-06-01,929.920933
2001-07-02,926.6553793
2001-08-01,883.1799942
2001-09-04,831.1713783
2001-10-01,846.6354012
2001-11-01,889.4909705
2001-12-03,892.8497677
2002-01-02,883.5973805
2002-02-01,871.7440025
2002-03-01,890.1423654
2002-04-01,853.2905976
2002-05-01,849.2355033
2002-06-03,805.6520016
2002-07-01,762.5245691
2002-08-01,770.7566019
2002-09-03,716.6136946
2002-10-01,755.4638717
2002-11-01,784.9511301
2002-12-02,759.4428616
2003-01-02,746.2708052
2003-02-03,742.2722088
2003-03-03,746.6059241
2003-04-01,787.8165917
2003-05-01,818.6007861
2003-06-02,824.035267
2003-07-01,822.147651
2003-08-01,834.035261
2003-09-02,835.3274828
2003-10-01,862.248732
2003-11-03,866.8050958
2003-12-01,898.6887075
2004-01-02,911.3145308
2004-02-02,921.3260247
2004-03-01,913.4808455
2004-04-01,894.8919832
2004-05-03,900.3670338
2004-06-01,912.4203852
2004-07-01,894.6287563
2004-08-02,901.7955322
2004-09-01,907.8415773
2004-10-01,918.542906
2004-11-01,939.0093505
2004-12-01,962.0218204
2005-01-03,947.8093332
2005-02-01,957.225942
2005-03-01,943.0350064
2005-04-01,934.1471823
2005-05-02,955.6898919
2005-06-01,957.0492213
2005-07-01,976.5353929
2005-08-01,973.0713904
2005-09-01,973.7400387
2005-10-03,959.395894
2005-11-01,982.3687275
2005-12-01,985.3387457
2006-01-03,1001.189162
2006-02-01,1002.128048
2006-03-01,1005.937134
2006-04-03,1012.984552
2006-05-01,991.8085755
2006-06-01,991.6588357
2006-07-03,1000.034367
2006-08-01,1018.804608
2006-09-01,1037.871178
2006-10-02,1060.832063
2006-11-01,1076.325208
2006-12-01,1081.952308
2007-01-03,1091.054854
2007-02-01,1080.506367
2007-03-01,1086.70799
2007-04-02,1118.211974
2007-05-01,1137.955479
2007-06-01,1121.650845
2007-07-02,1098.952875
2007-08-01,1106.099905
2007-09-04,1134.806167
2007-10-01,1144.839987
2007-11-01,1115.108512
2007-12-03,1108.754786
2008-01-02,1070.51981
2008-02-01,1045.362148
2008-03-03,1035.982557
2008-04-01,1064.68792
2008-05-01,1069.550696
2008-06-02,1012.668885
2008-07-01,1003.562548
2008-08-01,1012.02223
2008-09-02,945.8939752
2008-10-01,831.7168213
2008-11-03,794.3295626
2008-12-01,811.0937314
2009-01-02,779.107338
2009-02-02,735.7869132
2009-03-02,770.5202995
2009-04-01,812.5507577
2009-05-01,845.0883421
2009-06-01,851.1705522
2009-07-01,893.9503956
2009-08-03,916.9422382
2009-09-01,941.9588818
2009-10-01,938.7287143
2009-11-02,972.306814
2009-12-01,976.0374598
2010-01-04,966.8579397
2010-02-01,982.4058313
2010-03-01,1012.131735
2010-04-01,1026.944312
2010-05-03,987.1087339
2010-06-01,970.3310277
2010-07-01,1007.177841
2010-08-02,992.5298479
2010-09-01,1034.329982
2010-10-01,1056.834885
2010-11-01,1051.62808
2010-12-01,1080.755248
2011-01-03,1095.519097
2011-02-01,1114.712582
2011-03-01,1114.633328
2011-04-01,1138.976088
2011-05-02,1137.737821
2011-06-01,1125.93578
2011-07-01,1123.200791
2011-08-01,1099.688495
2011-09-01,1067.564066
2011-10-03,1119.206872
2011-11-01,1114.120126
2011-12-01,1126.944178
2012-01-03,1157.515625
2012-02-01,1179.101404
2012-03-01,1194.193788
2012-04-02,1197.296613
2012-05-01,1169.926597
2012-06-01,1190.850249
2012-07-02,1209.445147
2012-08-01,1220.692707
2012-09-04,1237.894941
2012-10-01,1227.969723
2012-11-01,1231.388881
2012-12-03,1235.33059
2013-01-02,1257.685338
2013-02-01,1266.697893
2013-03-01,1288.550586
2013-04-01,1306.696657
2013-05-01,1306.429642
2013-06-03,1282.34614
2013-07-01,1314.221536
2013-08-01,1288.933132
2013-09-03,1313.795073
2013-10-01,1348.400926
2013-11-01,1363.847148
2013-12-02,1375.695541
2014-01-02,1361.033846
2014-02-03,1394.861631
2014-03-03,1397.639466
2014-04-01,1407.572707
2014-05-01,1430.583453
2014-06-02,1443.563651
2014-07-01,1428.721242
2014-08-01,1463.476424
2014-09-02,1444.121806
2014-10-01,1467.148951
2014-11-03,1488.514867
2014-12-01,1484.361933
2015-01-02,1476.101938
