Date,Open,High,Low,Close,Volume,Adj Close
2015-04-07,39.48,39.48,39.48,39.48,000,39.48
2015-04-06,39.45,39.45,39.45,39.45,000,39.45
2015-04-02,39.29,39.29,39.29,39.29,000,39.29
2015-04-01,39.21,39.21,39.21,39.21,000,39.21
2015-03-31,39.25,39.25,39.25,39.25,000,39.25
2015-03-30,39.46,39.46,39.46,39.46,000,39.46
2015-03-27,39.17,39.17,39.17,39.17,000,39.17
2015-03-26,39.09,39.09,39.09,39.09,000,39.09
2015-03-25,39.45,39.45,39.45,39.45,000,39.22
2015-03-24,39.84,39.84,39.84,39.84,000,39.60773
2015-03-23,39.99,39.99,39.99,39.99,000,39.75686
2015-03-20,40.01,40.01,40.01,40.01,000,39.77673
2015-03-19,39.70,39.70,39.70,39.70,000,39.46854
2015-03-18,39.93,39.93,39.93,39.93,000,39.6972
2015-03-17,39.47,39.47,39.47,39.47,000,39.23988
2015-03-16,39.57,39.57,39.57,39.57,000,39.3393
2015-03-13,39.17,39.17,39.17,39.17,000,38.94163
2015-03-12,39.31,39.31,39.31,39.31,000,39.08082
2015-03-11,39.00,39.00,39.00,39.00,000,38.77262
2015-03-10,39.00,39.00,39.00,39.00,000,38.77262
2015-03-09,39.45,39.45,39.45,39.45,000,39.22
2015-03-06,39.32,39.32,39.32,39.32,000,39.09076
2015-03-05,39.74,39.74,39.74,39.74,000,39.50831
2015-03-04,39.72,39.72,39.72,39.72,000,39.48843
2015-03-03,39.79,39.79,39.79,39.79,000,39.55802
2015-03-02,39.94,39.94,39.94,39.94,000,39.70714
2015-02-27,39.87,39.87,39.87,39.87,000,39.63755
2015-02-26,39.90,39.90,39.90,39.90,000,39.66738
2015-02-25,40.00,40.00,40.00,40.00,000,39.76679
2015-02-24,40.01,40.01,40.01,40.01,000,39.77673
2015-02-23,39.82,39.82,39.82,39.82,000,39.58784
2015-02-20,39.79,39.79,39.79,39.79,000,39.55802
2015-02-19,39.64,39.64,39.64,39.64,000,39.40889
2015-02-18,39.72,39.72,39.72,39.72,000,39.48843
2015-02-17,39.74,39.74,39.74,39.74,000,39.50831
2015-02-13,39.75,39.75,39.75,39.75,000,39.51825
2015-02-12,39.65,39.65,39.65,39.65,000,39.41883
2015-02-11,39.37,39.37,39.37,39.37,000,39.14046
2015-02-10,39.38,39.38,39.38,39.38,000,39.15041
2015-02-09,39.16,39.16,39.16,39.16,000,38.93169
2015-02-06,39.25,39.25,39.25,39.25,000,39.02117
2015-02-05,39.38,39.38,39.38,39.38,000,39.15041
2015-02-04,39.20,39.20,39.20,39.20,000,38.97146
2015-02-03,39.28,39.28,39.28,39.28,000,39.05099
2015-02-02,38.97,38.97,38.97,38.97,000,38.7428
2015-01-30,38.61,38.61,38.61,38.61,000,38.3849
2015-01-29,38.91,38.91,38.91,38.91,000,38.68315
2015-01-28,38.78,38.78,38.78,38.78,000,38.55391
2015-01-27,39.13,39.13,39.13,39.13,000,38.90187
2015-01-26,39.45,39.45,39.45,39.45,000,39.22
2015-01-23,39.38,39.38,39.38,39.38,000,39.15041
2015-01-22,39.51,39.51,39.51,39.51,000,39.27965
2015-01-21,39.17,39.17,39.17,39.17,000,38.94163
2015-01-20,39.09,39.09,39.09,39.09,000,38.8621
2015-01-16,39.04,39.04,39.04,39.04,000,38.81239
2015-01-15,38.77,38.77,38.77,38.77,000,38.54396
2015-01-14,38.83,38.83,38.83,38.83,000,38.60361
2015-01-13,38.94,38.94,38.94,38.94,000,38.71297
2015-01-12,38.97,38.97,38.97,38.97,000,38.7428
2015-01-09,39.09,39.09,39.09,39.09,000,38.8621
2015-01-08,39.26,39.26,39.26,39.26,000,39.03111
2015-01-07,38.84,38.84,38.84,38.84,000,38.61356
2015-01-06,38.60,38.60,38.60,38.60,000,38.37495
2015-01-05,38.73,38.73,38.73,38.73,000,38.5042
2015-01-02,39.16,39.16,39.16,39.16,000,38.93169
2014-12-31,39.15,39.15,39.15,39.15,000,38.92175
2014-12-30,39.40,39.40,39.40,39.40,000,39.17029
2014-12-29,39.51,39.51,39.51,39.51,000,39.27965
2014-12-26,39.46,39.46,39.46,39.46,000,39.22994
2014-12-24,41.17,41.17,41.17,41.17,000,39.15936
2014-12-23,41.15,41.15,41.15,41.15,000,39.14034
2014-12-22,41.20,41.20,41.20,41.20,000,39.18789
2014-12-19,41.09,41.09,41.09,41.09,000,39.08326
2014-12-18,40.95,40.95,40.95,40.95,000,38.9501
2014-12-17,40.33,40.33,40.33,40.33,000,38.36038
2014-12-16,39.93,39.93,39.93,39.93,000,37.97992
2014-12-15,40.02,40.02,40.02,40.02,000,38.06552
2014-12-12,40.26,40.26,40.26,40.26,000,38.2938
2014-12-11,40.68,40.68,40.68,40.68,000,38.69329
2014-12-10,40.58,40.58,40.58,40.58,000,38.59817
2014-12-09,40.96,40.96,40.96,40.96,000,38.95961
2014-12-08,41.00,41.00,41.00,41.00,000,38.99766
2014-12-05,41.12,41.12,41.12,41.12,000,39.1118
2014-12-04,41.10,41.10,41.10,41.10,000,39.09277
2014-12-03,41.11,41.11,41.11,41.11,000,39.10229
2014-12-02,41.01,41.01,41.01,41.01,000,39.00717
2014-12-01,40.90,40.90,40.90,40.90,000,38.90254
2014-11-28,41.02,41.02,41.02,41.02,000,39.01668
2014-11-26,41.13,41.13,41.13,41.13,000,39.12131
2014-11-25,41.00,41.00,41.00,41.00,000,38.99766
2014-11-24,41.00,41.00,41.00,41.00,000,38.99766
2014-11-21,40.91,40.91,40.91,40.91,000,38.91205
2014-11-20,40.71,40.71,40.71,40.71,000,38.72182
2014-11-19,40.66,40.66,40.66,40.66,000,38.67426
2014-11-18,40.73,40.73,40.73,40.73,000,38.74084
2014-11-17,40.59,40.59,40.59,40.59,000,38.60768
2014-11-14,40.58,40.58,40.58,40.58,000,38.59817
2014-11-13,40.55,40.55,40.55,40.55,000,38.56963
2014-11-12,40.49,40.49,40.49,40.49,000,38.51257
2014-11-11,40.56,40.56,40.56,40.56,000,38.57915
2014-11-10,40.51,40.51,40.51,40.51,000,38.53159
2014-11-07,40.50,40.50,40.50,40.50,000,38.52208
2014-11-06,40.44,40.44,40.44,40.44,000,38.46501
2014-11-05,40.40,40.40,40.40,40.40,000,38.42696
2014-11-04,40.20,40.20,40.20,40.20,000,38.23673
2014-11-03,40.25,40.25,40.25,40.25,000,38.28429
2014-10-31,40.29,40.29,40.29,40.29,000,38.32233
2014-10-30,40.00,40.00,40.00,40.00,000,38.0465
2014-10-29,39.86,39.86,39.86,39.86,000,37.91333
2014-10-28,39.86,39.86,39.86,39.86,000,37.91333
2014-10-27,39.60,39.60,39.60,39.60,000,37.66603
2014-10-24,39.63,39.63,39.63,39.63,000,37.69457
2014-10-23,39.42,39.42,39.42,39.42,000,37.49482
2014-10-22,39.16,39.16,39.16,39.16,000,37.24752
2014-10-21,39.34,39.34,39.34,39.34,000,37.41873
2014-10-20,38.89,38.89,38.89,38.89,000,36.9907
2014-10-17,38.73,38.73,38.73,38.73,000,36.83852
2014-10-16,38.38,38.38,38.38,38.38,000,36.50562
2014-10-15,38.41,38.41,38.41,38.41,000,36.53415
2014-10-14,38.65,38.65,38.65,38.65,000,36.76243
2014-10-13,38.62,38.62,38.62,38.62,000,36.73389
2014-10-10,38.92,38.92,38.92,38.92,000,37.01924
2014-10-09,39.14,39.14,39.14,39.14,000,37.2285
2014-10-08,39.72,39.72,39.72,39.72,000,37.78017
2014-10-07,39.26,39.26,39.26,39.26,000,37.34263
2014-10-06,39.61,39.61,39.61,39.61,000,37.67554
2014-10-03,39.60,39.60,39.60,39.60,000,37.66603
2014-10-02,39.34,39.34,39.34,39.34,000,37.41873
2014-10-01,39.42,39.42,39.42,39.42,000,37.49482
2014-09-30,39.67,39.67,39.67,39.67,000,37.73261
2014-09-29,39.75,39.75,39.75,39.75,000,37.8087
2014-09-26,39.82,39.82,39.82,39.82,000,37.87529
2014-09-25,39.66,39.66,39.66,39.66,000,37.7231
2014-09-24,40.01,40.01,40.01,40.01,000,38.05601
2014-09-23,39.88,39.88,39.88,39.88,000,37.93236
2014-09-22,40.06,40.06,40.06,40.06,000,38.10357
2014-09-19,40.23,40.23,40.23,40.23,000,38.26526
2014-09-18,40.44,40.44,40.44,40.44,000,38.23483
2014-09-17,40.29,40.29,40.29,40.29,000,38.09301
2014-09-16,40.31,40.31,40.31,40.31,000,38.11192
2014-09-15,40.15,40.15,40.15,40.15,000,37.96064
2014-09-12,40.12,40.12,40.12,40.12,000,37.93227
2014-09-11,40.26,40.26,40.26,40.26,000,38.06464
2014-09-10,40.24,40.24,40.24,40.24,000,38.04573
2014-09-09,40.19,40.19,40.19,40.19,000,37.99846
2014-09-08,40.35,40.35,40.35,40.35,000,38.14973
2014-09-05,40.47,40.47,40.47,40.47,000,38.26319
2014-09-04,40.33,40.33,40.33,40.33,000,38.13083
2014-09-03,40.44,40.44,40.44,40.44,000,38.23483
2014-09-02,40.36,40.36,40.36,40.36,000,38.15919
2014-08-29,40.46,40.46,40.46,40.46,000,38.25373
2014-08-28,40.36,40.36,40.36,40.36,000,38.15919
2014-08-27,40.38,40.38,40.38,40.38,000,38.1781
2014-08-26,40.34,40.34,40.34,40.34,000,38.14028
2014-08-25,40.31,40.31,40.31,40.31,000,38.11192
2014-08-22,40.15,40.15,40.15,40.15,000,37.96064
2014-08-21,40.21,40.21,40.21,40.21,000,38.01736
2014-08-20,40.07,40.07,40.07,40.07,000,37.885
2014-08-19,40.04,40.04,40.04,40.04,000,37.85664
2014-08-18,39.95,39.95,39.95,39.95,000,37.77155
2014-08-15,39.77,39.77,39.77,39.77,000,37.60136
2014-08-14,39.74,39.74,39.74,39.74,000,37.573
2014-08-13,39.61,39.61,39.61,39.61,000,37.45008
2014-08-12,39.42,39.42,39.42,39.42,000,37.27044
2014-08-11,39.46,39.46,39.46,39.46,000,37.30826
2014-08-08,39.40,39.40,39.40,39.40,000,37.25154
2014-08-07,39.16,39.16,39.16,39.16,000,37.02462
2014-08-06,39.25,39.25,39.25,39.25,000,37.10971
2014-08-05,39.32,39.32,39.32,39.32,000,37.1759
2014-08-04,39.58,39.58,39.58,39.58,000,37.42172
2014-08-01,39.43,39.43,39.43,39.43,000,37.2799
2014-07-31,39.49,39.49,39.49,39.49,000,37.33663
2014-07-30,40.02,40.02,40.02,40.02,000,37.83773
2014-07-29,40.09,40.09,40.09,40.09,000,37.90391
2014-07-28,40.23,40.23,40.23,40.23,000,38.03627
2014-07-25,40.24,40.24,40.24,40.24,000,38.04573
2014-07-24,40.32,40.32,40.32,40.32,000,38.12137
2014-07-23,40.34,40.34,40.34,40.34,000,38.14028
2014-07-22,40.31,40.31,40.31,40.31,000,38.11192
2014-07-21,40.16,40.16,40.16,40.16,000,37.97009
2014-07-18,40.20,40.20,40.20,40.20,000,38.00791
2014-07-17,40.00,40.00,40.00,40.00,000,37.81882
2014-07-16,40.26,40.26,40.26,40.26,000,38.06464
2014-07-15,40.04,40.04,40.04,40.04,000,37.85664
2014-07-14,40.02,40.02,40.02,40.02,000,37.83773
2014-07-11,39.94,39.94,39.94,39.94,000,37.76209
2014-07-10,39.88,39.88,39.88,39.88,000,37.70536
2014-07-09,40.00,40.00,40.00,40.00,000,37.81882
2014-07-08,39.89,39.89,39.89,39.89,000,37.71482
2014-07-07,40.02,40.02,40.02,40.02,000,37.83773
2014-07-03,40.12,40.12,40.12,40.12,000,37.93227
2014-07-02,40.00,40.00,40.00,40.00,000,37.81882
2014-07-01,40.01,40.01,40.01,40.01,000,37.82827
2014-06-30,39.90,39.90,39.90,39.90,000,37.72427
2014-06-27,39.91,39.91,39.91,39.91,000,37.73373
2014-06-26,39.88,39.88,39.88,39.88,000,37.70536
2014-06-25,39.90,39.90,39.90,39.90,000,37.72427
2014-06-24,39.77,39.77,39.77,39.77,000,37.60136
2014-06-23,39.91,39.91,39.91,39.91,000,37.73373
2014-06-20,39.92,39.92,39.92,39.92,000,37.74318
2014-06-19,40.07,40.07,40.07,40.07,000,37.66376
2014-06-18,40.05,40.05,40.05,40.05,000,37.64496
2014-06-17,39.79,39.79,39.79,39.79,000,37.40058
2014-06-16,39.76,39.76,39.76,39.76,000,37.37238
2014-06-13,39.76,39.76,39.76,39.76,000,37.37238
2014-06-12,39.68,39.68,39.68,39.68,000,37.29718
2014-06-11,39.80,39.80,39.80,39.80,000,37.40998
2014-06-10,39.89,39.89,39.89,39.89,000,37.49457
2014-06-09,39.90,39.90,39.90,39.90,000,37.50397
2014-06-06,39.86,39.86,39.86,39.86,000,37.46637
2014-06-05,39.75,39.75,39.75,39.75,000,37.36298
2014-06-04,39.59,39.59,39.59,39.59,000,37.21259
2014-06-03,39.55,39.55,39.55,39.55,000,37.17499
2014-06-02,39.59,39.59,39.59,39.59,000,37.21259
2014-05-30,39.58,39.58,39.58,39.58,000,37.20319
2014-05-29,39.52,39.52,39.52,39.52,000,37.14679
2014-05-28,39.40,39.40,39.40,39.40,000,37.034
2014-05-27,39.41,39.41,39.41,39.41,000,37.0434
2014-05-23,39.29,39.29,39.29,39.29,000,36.9306
2014-05-22,39.20,39.20,39.20,39.20,000,36.84601
2014-05-21,39.16,39.16,39.16,39.16,000,36.80841
2014-05-20,38.96,38.96,38.96,38.96,000,36.62042
2014-05-19,39.09,39.09,39.09,39.09,000,36.74261
2014-05-16,39.06,39.06,39.06,39.06,000,36.71442
2014-05-15,39.00,39.00,39.00,39.00,000,36.65802
2014-05-14,39.17,39.17,39.17,39.17,000,36.81781
2014-05-13,39.23,39.23,39.23,39.23,000,36.87421
2014-05-12,39.16,39.16,39.16,39.16,000,36.80841
2014-05-09,38.99,38.99,38.99,38.99,000,36.64862
2014-05-08,38.99,38.99,38.99,38.99,000,36.64862
2014-05-07,39.01,39.01,39.01,39.01,000,36.66742
2014-05-06,38.86,38.86,38.86,38.86,000,36.52642
2014-05-05,39.00,39.00,39.00,39.00,000,36.65802
2014-05-02,39.00,39.00,39.00,39.00,000,36.65802
2014-05-01,39.04,39.04,39.04,39.04,000,36.69562
2014-04-30,39.01,39.01,39.01,39.01,000,36.66742
2014-04-29,38.94,38.94,38.94,38.94,000,36.60162
2014-04-28,38.81,38.81,38.81,38.81,000,36.47943
2014-04-25,38.68,38.68,38.68,38.68,000,36.35723
2014-04-24,38.83,38.83,38.83,38.83,000,36.49823
2014-04-23,38.81,38.81,38.81,38.81,000,36.47943
2014-04-22,38.79,38.79,38.79,38.79,000,36.46063
2014-04-21,38.72,38.72,38.72,38.72,000,36.39483
2014-04-17,38.60,38.60,38.60,38.60,000,36.28204
2014-04-16,38.61,38.61,38.61,38.61,000,36.29144
2014-04-15,38.39,38.39,38.39,38.39,000,36.08465
2014-04-14,38.26,38.26,38.26,38.26,000,35.96245
2014-04-11,38.10,38.10,38.10,38.10,000,35.81206
2014-04-10,38.27,38.27,38.27,38.27,000,35.97186
2014-04-09,38.74,38.74,38.74,38.74,000,36.41363
2014-04-08,38.47,38.47,38.47,38.47,000,36.15984
2014-04-07,38.39,38.39,38.39,38.39,000,36.08465
2014-04-04,38.62,38.62,38.62,38.62,000,36.30083
2014-04-03,38.81,38.81,38.81,38.81,000,36.47943
2014-04-02,38.75,38.75,38.75,38.75,000,36.42303
2014-04-01,38.70,38.70,38.70,38.70,000,36.37603
2014-03-31,38.59,38.59,38.59,38.59,000,36.27264
2014-03-28,38.38,38.38,38.38,38.38,000,36.07525
2014-03-27,38.48,38.48,38.48,38.48,000,35.94083
2014-03-26,38.53,38.53,38.53,38.53,000,35.98753
2014-03-25,38.61,38.61,38.61,38.61,000,36.06226
2014-03-24,38.43,38.43,38.43,38.43,000,35.89413
2014-03-21,38.46,38.46,38.46,38.46,000,35.92215
2014-03-20,38.47,38.47,38.47,38.47,000,35.9315
2014-03-19,38.32,38.32,38.32,38.32,000,35.79139
2014-03-18,38.52,38.52,38.52,38.52,000,35.9782
2014-03-17,38.35,38.35,38.35,38.35,000,35.81941
2014-03-14,38.15,38.15,38.15,38.15,000,35.63261
2014-03-13,38.23,38.23,38.23,38.23,000,35.70733
2014-03-12,38.45,38.45,38.45,38.45,000,35.91282
2014-03-11,38.43,38.43,38.43,38.43,000,35.89413
2014-03-10,38.58,38.58,38.58,38.58,000,36.03424
2014-03-07,38.60,38.60,38.60,38.60,000,36.05291
2014-03-06,38.61,38.61,38.61,38.61,000,36.06226
2014-03-05,38.58,38.58,38.58,38.58,000,36.03424
2014-03-04,38.58,38.58,38.58,38.58,000,36.03424
2014-03-03,38.26,38.26,38.26,38.26,000,35.73535
2014-02-28,38.48,38.48,38.48,38.48,000,35.94083
2014-02-27,38.38,38.38,38.38,38.38,000,35.84743
2014-02-26,38.22,38.22,38.22,38.22,000,35.69799
2014-02-25,38.19,38.19,38.19,38.19,000,35.66997
2014-02-24,38.21,38.21,38.21,38.21,000,35.68865
2014-02-21,38.09,38.09,38.09,38.09,000,35.57657
2014-02-20,38.12,38.12,38.12,38.12,000,35.60459
2014-02-19,37.96,37.96,37.96,37.96,000,35.45515
2014-02-18,38.14,38.14,38.14,38.14,000,35.62327
2014-02-14,38.06,38.06,38.06,38.06,000,35.54855
2014-02-13,37.91,37.91,37.91,37.91,000,35.40845
2014-02-12,37.80,37.80,37.80,37.80,000,35.30571
2014-02-11,37.80,37.80,37.80,37.80,000,35.30571
2014-02-10,37.51,37.51,37.51,37.51,000,35.03484
2014-02-07,37.48,37.48,37.48,37.48,000,35.00682
2014-02-06,37.19,37.19,37.19,37.19,000,34.73595
2014-02-05,36.94,36.94,36.94,36.94,000,34.50245
2014-02-04,36.98,36.98,36.98,36.98,000,34.53981
2014-02-03,36.88,36.88,36.88,36.88,000,34.44641
2014-01-31,37.36,37.36,37.36,37.36,000,34.89474
2014-01-30,37.50,37.50,37.50,37.50,000,35.0255
2014-01-29,37.29,37.29,37.29,37.29,000,34.82936
2014-01-28,37.48,37.48,37.48,37.48,000,35.00682
2014-01-27,37.31,37.31,37.31,37.31,000,34.84804
2014-01-24,37.46,37.46,37.46,37.46,000,34.98814
2014-01-23,37.95,37.95,37.95,37.95,000,35.44581
2014-01-22,38.11,38.11,38.11,38.11,000,35.59525
2014-01-21,38.11,38.11,38.11,38.11,000,35.59525
2014-01-17,38.03,38.03,38.03,38.03,000,35.52053
2014-01-16,38.12,38.12,38.12,38.12,000,35.60459
2014-01-15,38.12,38.12,38.12,38.12,000,35.60459
2014-01-14,37.96,37.96,37.96,37.96,000,35.45515
2014-01-13,37.77,37.77,37.77,37.77,000,35.27769
2014-01-10,38.01,38.01,38.01,38.01,000,35.50185
2014-01-09,37.87,37.87,37.87,37.87,000,35.37109
2014-01-08,37.81,37.81,37.81,37.81,000,35.31505
2014-01-07,37.86,37.86,37.86,37.86,000,35.36175
2014-01-06,37.70,37.70,37.70,37.70,000,35.2123
2014-01-03,37.73,37.73,37.73,37.73,000,35.24032
2014-01-02,37.71,37.71,37.71,37.71,000,35.22164
2013-12-31,37.94,37.94,37.94,37.94,000,35.43647
2013-12-30,37.89,37.89,37.89,37.89,000,35.38977
2013-12-27,37.86,37.86,37.86,37.86,000,35.36175
2013-12-26,37.82,37.82,37.82,37.82,000,35.32439
2013-12-24,39.49,39.49,39.49,39.49,000,35.20203
2013-12-23,39.43,39.43,39.43,39.43,000,35.14854
2013-12-20,39.33,39.33,39.33,39.33,000,35.05941
2013-12-19,39.19,39.19,39.19,39.19,000,34.9346
2013-12-18,39.18,39.18,39.18,39.18,000,34.92569
2013-12-17,38.74,38.74,38.74,38.74,000,34.53347
2013-12-16,38.85,38.85,38.85,38.85,000,34.63152
2013-12-13,38.66,38.66,38.66,38.66,000,34.46215
2013-12-12,38.67,38.67,38.67,38.67,000,34.47107
2013-12-11,38.79,38.79,38.79,38.79,000,34.57804
2013-12-10,39.11,39.11,39.11,39.11,000,34.86329
2013-12-09,39.13,39.13,39.13,39.13,000,34.88112
2013-12-06,39.08,39.08,39.08,39.08,000,34.83655
2013-12-05,38.75,38.75,38.75,38.75,000,34.54238
2013-12-04,38.89,38.89,38.89,38.89,000,34.66718
2013-12-03,38.97,38.97,38.97,38.97,000,34.73849
2013-12-02,39.09,39.09,39.09,39.09,000,34.84546
2013-11-29,39.17,39.17,39.17,39.17,000,34.91677
2013-11-27,39.18,39.18,39.18,39.18,000,34.92569
2013-11-26,39.15,39.15,39.15,39.15,000,34.89895
2013-11-25,39.18,39.18,39.18,39.18,000,34.92569
2013-11-22,39.23,39.23,39.23,39.23,000,34.97026
2013-11-21,39.08,39.08,39.08,39.08,000,34.83655
2013-11-20,38.84,38.84,38.84,38.84,000,34.62261
2013-11-19,39.00,39.00,39.00,39.00,000,34.76524
2013-11-18,39.07,39.07,39.07,39.07,000,34.82764
2013-11-15,39.06,39.06,39.06,39.06,000,34.81872
2013-11-14,38.95,38.95,38.95,38.95,000,34.72066
2013-11-13,38.80,38.80,38.80,38.80,000,34.58695
2013-11-12,38.58,38.58,38.58,38.58,000,34.39084
2013-11-11,38.65,38.65,38.65,38.65,000,34.45324
2013-11-08,38.64,38.64,38.64,38.64,000,34.44432
2013-11-07,38.40,38.40,38.40,38.40,000,34.23039
2013-11-06,38.63,38.63,38.63,38.63,000,34.43541
2013-11-05,38.44,38.44,38.44,38.44,000,34.26604
2013-11-04,38.54,38.54,38.54,38.54,000,34.35519
2013-11-01,38.45,38.45,38.45,38.45,000,34.27496
2013-10-31,38.43,38.43,38.43,38.43,000,34.25713
2013-10-30,38.52,38.52,38.52,38.52,000,34.33736
2013-10-29,38.68,38.68,38.68,38.68,000,34.47998
2013-10-28,38.52,38.52,38.52,38.52,000,34.33736
2013-10-25,38.51,38.51,38.51,38.51,000,34.32844
2013-10-24,38.41,38.41,38.41,38.41,000,34.2393
2013-10-23,38.33,38.33,38.33,38.33,000,34.16799
2013-10-22,38.44,38.44,38.44,38.44,000,34.26604
2013-10-21,38.26,38.26,38.26,38.26,000,34.10559
2013-10-18,38.26,38.26,38.26,38.26,000,34.10559
2013-10-17,38.17,38.17,38.17,38.17,000,34.02536
2013-10-16,37.96,37.96,37.96,37.96,000,33.83816
2013-10-15,37.60,37.60,37.60,37.60,000,33.51725
2013-10-14,37.77,37.77,37.77,37.77,000,33.66879
2013-10-11,37.70,37.70,37.70,37.70,000,33.6064
2013-10-10,37.53,37.53,37.53,37.53,000,33.45485
2013-10-09,36.99,36.99,36.99,36.99,000,32.97349
2013-10-08,37.00,37.00,37.00,37.00,000,32.9824
2013-10-07,37.27,37.27,37.27,37.27,000,33.22309
2013-10-04,37.45,37.45,37.45,37.45,000,33.38354
2013-10-03,37.33,37.33,37.33,37.33,000,33.27657
2013-10-02,37.54,37.54,37.54,37.54,000,33.46377
2013-10-01,37.54,37.54,37.54,37.54,000,33.46377
2013-09-30,37.39,37.39,37.39,37.39,000,33.33006
2013-09-27,37.54,37.54,37.54,37.54,000,33.46377
2013-09-26,37.61,37.61,37.61,37.61,000,33.52617
2013-09-25,37.81,37.81,37.81,37.81,000,33.49854
2013-09-24,37.80,37.80,37.80,37.80,000,33.48967
2013-09-23,37.85,37.85,37.85,37.85,000,33.53397
2013-09-20,37.95,37.95,37.95,37.95,000,33.62257
2013-09-19,38.14,38.14,38.14,38.14,000,33.7909
2013-09-18,38.21,38.21,38.21,38.21,000,33.85292
2013-09-17,37.82,37.82,37.82,37.82,000,33.50739
2013-09-16,37.73,37.73,37.73,37.73,000,33.42766
2013-09-13,37.55,37.55,37.55,37.55,000,33.26818
2013-09-12,37.45,37.45,37.45,37.45,000,33.17958
2013-09-11,37.53,37.53,37.53,37.53,000,33.25046
2013-09-10,37.38,37.38,37.38,37.38,000,33.11757
2013-09-09,37.19,37.19,37.19,37.19,000,32.94923
2013-09-06,36.99,36.99,36.99,36.99,000,32.77204
2013-09-05,36.97,36.97,36.97,36.97,000,32.75432
2013-09-04,37.00,37.00,37.00,37.00,000,32.7809
2013-09-03,36.83,36.83,36.83,36.83,000,32.63029
2013-08-30,36.78,36.78,36.78,36.78,000,32.58598
2013-08-29,36.89,36.89,36.89,36.89,000,32.68344
2013-08-28,36.83,36.83,36.83,36.83,000,32.63029
2013-08-27,36.81,36.81,36.81,36.81,000,32.61256
2013-08-26,37.15,37.15,37.15,37.15,000,32.9138
2013-08-23,37.24,37.24,37.24,37.24,000,32.99353
2013-08-22,37.07,37.07,37.07,37.07,000,32.84291
2013-08-21,36.84,36.84,36.84,36.84,000,32.63914
2013-08-20,37.05,37.05,37.05,37.05,000,32.8252
2013-08-19,36.95,36.95,36.95,36.95,000,32.7366
2013-08-16,37.13,37.13,37.13,37.13,000,32.89608
2013-08-15,37.21,37.21,37.21,37.21,000,32.96695
2013-08-14,37.58,37.58,37.58,37.58,000,33.29476
2013-08-13,37.70,37.70,37.70,37.70,000,33.40108
2013-08-12,37.69,37.69,37.69,37.69,000,33.39222
2013-08-09,37.75,37.75,37.75,37.75,000,33.44538
2013-08-08,37.78,37.78,37.78,37.78,000,33.47195
2013-08-07,37.66,37.66,37.66,37.66,000,33.36564
2013-08-06,37.72,37.72,37.72,37.72,000,33.4188
2013-08-05,37.86,37.86,37.86,37.86,000,33.54284
2013-08-02,37.92,37.92,37.92,37.92,000,33.59599
2013-08-01,37.85,37.85,37.85,37.85,000,33.53397
2013-07-31,37.62,37.62,37.62,37.62,000,33.3302
2013-07-30,37.55,37.55,37.55,37.55,000,33.26818
2013-07-29,37.58,37.58,37.58,37.58,000,33.29476
2013-07-26,37.69,37.69,37.69,37.69,000,33.39222
2013-07-25,37.67,37.67,37.67,37.67,000,33.3745
2013-07-24,37.67,37.67,37.67,37.67,000,33.3745
2013-07-23,37.78,37.78,37.78,37.78,000,33.47195
2013-07-22,37.77,37.77,37.77,37.77,000,33.4631
2013-07-19,37.69,37.69,37.69,37.69,000,33.39222
