Date,Close
1980-01-02,99.90333333
1980-02-01,98.82147702
1980-03-03,89.62408301
1980-04-01,93.84394666
1980-05-01,98.12305943
1980-06-02,100.5564471
1980-07-01,106.02727
1980-08-01,106.1986346
1980-09-02,108.4257583
1980-10-01,109.7410623
1980-11-03,119.8841474
1980-12-01,116.2848153
1981-01-02,111.2120229
1981-02-02,112.239198
1981-03-02,116.1279639
1981-04-01,113.070444
1981-05-01,113.2477512
1981-06-01,111.9712627
1981-07-01,111.3883304
1981-08-03,104.6104115
1981-09-01,99.22107298
1981-10-01,104.1247124
1981-11-02,108.587603
1981-12-01,105.0083746
1982-01-04,103.2184268
1982-02-01,97.61060128
1982-03-01,96.75620228
1982-04-01,100.558374
1982-05-03,97.02014617
1982-06-01,94.94688267
1982-07-01,93.38696522
1982-08-02,103.6157432
1982-09-01,104.6814026
1982-10-01,115.6678463
1982-11-01,119.4743392
1982-12-01,121.3337671
1983-01-03,124.8530926
1983-02-01,127.3560913
1983-03-01,131.2203391
1983-04-04,140.7743716
1983-05-02,138.6368927
1983-06-01,142.4709086
1983-07-01,137.8181979
1983-08-01,139.2677159
1983-09-01,140.9563683
1983-10-03,138.8162164
1983-11-01,141.108261
1983-12-01,139.7945137
1984-01-03,138.8295128
1984-02-01,133.5366093
1984-03-01,134.8036044
1984-04-02,135.2719372
1984-05-01,127.1247085
1984-06-01,129.2937484
1984-07-02,127.7269581
1984-08-01,140.4538117
1984-09-04,140.3183528
1984-10-01,140.6873746
1984-11-01,138.8840285
1984-12-03,141.7701498
1985-01-02,151.7618211
1985-02-01,152.5572078
1985-03-01,152.2713103
1985-04-01,151.8235447
1985-05-01,160.0908633
1985-06-03,161.9429233
1985-07-01,160.9502066
1985-08-01,159.3506853
1985-09-03,154.1755642
1985-10-01,160.4928808
1985-11-01,170.602697
1985-12-02,178.1551725
1986-01-02,178.4618416
1986-02-03,191.1120974
1986-03-03,200.8753062
1986-04-01,198.1829959
1986-05-01,206.7903159
1986-06-02,209.9565339
1986-07-01,198.267135
1986-08-01,211.7285411
1986-09-02,194.1192968
1986-10-01,204.2288085
1986-11-03,208.4775053
1986-12-01,202.8872586
1987-01-02,228.1439721
1987-02-02,236.0537352
1987-03-02,241.5415773
1987-04-01,237.8721616
1987-05-01,238.8230606
1987-06-01,249.7363624
1987-07-01,261.0333952
1987-08-03,269.4127075
1987-09-01,262.2925268
1987-10-01,207.4785052
1987-11-02,190.6148855
1987-12-01,203.9171988
1988-01-04,212.480862
1988-02-01,221.1081717
1988-03-01,213.5306218
1988-04-04,215.0870793
1988-05-02,215.3407237
1988-06-01,224.5518351
1988-07-01,223.0794751
1988-08-01,214.6132305
1988-09-01,223.0843478
1988-10-03,228.8198169
1988-11-01,224.2057065
1988-12-01,227.2166286
1989-01-03,242.80319
1989-02-01,235.7259782
1989-03-01,240.3709963
1989-04-03,252.2228484
1989-05-01,261.0851044
1989-06-01,259.6454181
1989-07-03,282.1515273
1989-08-01,285.6510037
1989-09-01,283.6351829
1989-10-02,276.9776178
1989-11-01,281.3270079
1989-12-01,286.910702
1990-01-02,267.0518153
1990-02-01,269.0438378
1990-03-01,275.0615554
1990-04-02,267.3577135
1990-05-01,291.6359444
1990-06-01,289.2769451
1990-07-02,287.9698698
1990-08-01,261.1309812
1990-09-04,248.3024387
1990-10-01,246.2266265
1990-11-01,260.7646039
1990-12-03,267.2885013
1991-01-02,277.9547344
1991-02-01,296.0213201
1991-03-01,302.4645704
1991-04-01,302.7692548
1991-05-01,313.722474
1991-06-03,299.1625103
1991-07-01,312.0434247
1991-08-01,318.5717912
1991-09-03,313.4458079
1991-10-01,317.05543
1991-11-01,304.2133566
1991-12-02,337.2299133
1992-01-02,329.9917267
1992-02-03,333.0087876
1992-03-02,325.814146
1992-04-01,334.0787261
1992-05-01,335.1500903
1992-06-01,330.0654302
1992-07-01,343.3563457
1992-08-03,335.9981081
1992-09-01,339.0084502
1992-10-01,338.5201268
1992-11-02,347.5722446
1992-12-01,351.4477603
1993-01-04,354.8323148
1993-02-01,359.4958176
1993-03-01,365.843397
1993-04-01,357.4823818
1993-05-03,364.8090335
1993-06-01,366.5776528
1993-07-01,365.6506284
1993-08-02,378.5947194
1993-09-01,375.1509661
1993-10-01,382.1925811
1993-11-01,376.8408122
1993-12-01,380.517844
1994-01-03,392.342517
1994-02-01,378.8927196
1994-03-01,360.8861089
1994-04-04,363.6229899
1994-05-02,367.4127506
1994-06-01,357.9534605
1994-07-01,368.832941
1994-08-01,380.9266312
1994-09-01,370.8348461
1994-10-03,376.9278072
1994-11-01,363.7219346
1994-12-01,366.8271428
1995-01-03,375.29268
1995-02-01,388.0023538
1995-03-01,397.4068453
1995-04-03,408.0258118
1995-05-01,423.8935375
1995-06-01,431.9488756
1995-07-03,443.1396806
1995-08-01,443.5032441
1995-09-01,459.4694407
1995-10-02,458.3562436
1995-11-01,475.5961107
1995-12-01,483.717613
1996-01-02,497.5792098
1996-02-01,497.9509242
1996-03-01,499.990742
1996-04-01,504.5708609
1996-05-01,513.6651919
1996-06-03,515.2520773
1996-07-01,494.2337233
1996-08-01,501.4976834
1996-09-03,526.3107443
1996-10-01,540.0736403
1996-11-01,576.0150271
1996-12-02,563.1139261
1997-01-02,592.7742414
1997-02-03,595.216742
1997-03-03,570.5586393
1997-04-01,600.6245584
1997-05-01,631.6639
1997-06-02,656.449692
1997-07-01,704.197911
1997-08-01,665.9456604
1997-09-02,697.8817398
1997-10-01,677.318049
1997-11-03,703.0352607
1997-12-01,713.1189844
1998-01-02,720.1876742
1998-02-02,763.5660799
1998-03-02,796.4578024
1998-04-01,802.1254792
1998-05-01,788.5984574
1998-06-01,815.820059
1998-07-01,806.2302491
1998-08-03,702.1728678
1998-09-01,742.563465
1998-10-01,791.8363342
1998-11-02,832.6947967
1998-12-01,873.317122
1999-01-04,904.6272515
1999-02-01,873.9598022
1999-03-01,903.3813874
1999-04-01,932.6300159
1999-05-03,907.9013168
1999-06-01,949.5241101
1999-07-01,919.6459098
1999-08-02,912.2475303
1999-09-01,889.2069416
1999-10-01,937.0075518
1999-11-01,951.1650646
1999-12-01,997.8135358
2000-01-03,949.5403794
2000-02-01,932.3816381
2000-03-01,1013.229853
2000-04-03,982.0897316
2000-05-01,960.3507297
2000-06-01,982.8925273
2000-07-03,968.0619291
2000-08-01,1021.012846
2000-09-01,971.4516863
2000-10-02,965.6631701
2000-11-01,898.7227407
2000-12-01,903.8798746
2001-01-02,932.7906349
2001-02-01,858.1849814
2001-03-01,810.3684359
2001-04-02,860.1416152
2001-05-01,863.9831343
2001-06-01,844.6594887
2001-07-02,840.6242618
2001-08-01,796.4145982
2001-09-04,743.7140738
2001-10-01,758.4734535
2001-11-01,800.5892698
2001-12-03,803.2054598
2002-01-02,793.2179111
2002-02-01,780.6389431
2002-03-01,798.2965795
2002-04-01,760.7340743
2002-05-01,755.971448
2002-06-03,711.7159068
2002-07-01,667.95156
2002-08-01,675.539859
2002-09-03,620.7973447
2002-10-01,659.0160925
2002-11-01,687.847742
2002-12-02,661.704601
